2024-06-13 23:24:10.463	0.00	0.00	-3.14	0.00	0.00
2024-06-13 23:24:10.484	-0.00	0.00	-3.16	-135.96	0.00
2024-06-13 23:24:10.505	-0.01	-0.15	-3.18	-19.20	0.00
2024-06-13 23:24:10.525	-0.01	-0.19	-3.21	-3.59	0.00
2024-06-13 23:24:10.546	-0.02	-0.21	-3.23	-1.54	0.00
2024-06-13 23:24:10.567	-0.02	-0.22	-3.24	-0.93	0.00
2024-06-13 23:24:10.588	-0.02	-0.21	-3.26	-0.81	0.00
2024-06-13 23:24:10.608	-0.03	-0.21	-3.27	-0.80	0.00
2024-06-13 23:24:10.629	-0.03	-0.22	-3.28	-0.64	0.00
2024-06-13 23:24:10.650	-0.04	-0.21	-3.29	-0.49	0.00
2024-06-13 23:24:10.671	-0.04	-0.21	-3.29	-0.33	0.00
2024-06-13 23:24:10.692	-0.05	-0.21	-3.29	-0.18	0.00
2024-06-13 23:24:10.712	-0.05	-0.21	-3.29	-0.02	0.00
2024-06-13 23:24:10.733	-0.05	-0.21	-3.29	0.00	0.00
2024-06-13 23:24:10.754	-0.06	-0.21	-3.28	0.13	0.00
2024-06-13 23:24:10.775	-0.06	-0.21	-3.27	0.41	0.00
2024-06-13 23:24:10.796	-0.07	-0.22	-3.25	0.45	0.00
2024-06-13 23:24:10.817	-0.07	-0.21	-3.24	0.72	0.00
2024-06-13 23:24:10.838	-0.07	-0.21	-3.23	0.63	0.00
2024-06-13 23:24:10.859	-0.08	-0.21	-3.21	0.75	0.00
2024-06-13 23:24:10.879	-0.08	-0.21	-3.19	0.90	0.00
2024-06-13 23:24:10.900	-0.09	-0.21	-3.17	0.91	0.00
2024-06-13 23:24:10.921	-0.09	-0.21	-3.15	0.93	0.00
2024-06-13 23:24:10.942	-0.10	-0.21	-3.13	0.92	0.00
2024-06-13 23:24:10.963	-0.10	-0.21	-3.12	0.92	0.00
2024-06-13 23:24:10.983	-0.10	-0.21	-3.10	0.92	0.00
2024-06-13 23:24:11.004	-0.11	-0.21	-3.08	0.78	0.00
2024-06-13 23:24:11.025	-0.11	-0.21	-3.07	0.76	0.00
2024-06-13 23:24:11.046	-0.12	-0.21	-3.06	0.77	0.00
2024-06-13 23:24:11.067	-0.12	-0.21	-3.05	0.64	0.00
2024-06-13 23:24:11.087	-0.12	-0.21	-3.04	0.48	0.00
2024-06-13 23:24:11.108	-0.13	-0.21	-3.04	0.34	0.00
2024-06-13 23:24:11.129	-0.13	-0.21	-3.04	0.17	0.00
2024-06-13 23:24:11.150	-0.14	-0.21	-3.04	0.14	0.00
2024-06-13 23:24:11.170	-0.14	-0.21	-3.04	0.02	0.00
2024-06-13 23:24:11.191	-0.15	-0.21	-3.04	0.01	0.00
2024-06-13 23:24:11.212	-0.15	-0.21	-3.05	-0.13	0.00
2024-06-13 23:24:11.233	-0.15	-0.21	-3.06	-0.40	0.00
