2024-06-13 23:28:15.550	-0.00	0.00	-3.14	0.00	0.00
2024-06-13 23:28:15.571	-0.00	-0.03	-3.16	-135.96	0.00
2024-06-13 23:28:15.592	-0.01	-0.15	-3.19	-19.20	0.00
2024-06-13 23:28:15.612	-0.01	-0.19	-3.21	-3.59	0.00
2024-06-13 23:28:15.633	-0.02	-0.21	-3.23	-1.53	0.00
2024-06-13 23:28:15.654	-0.02	-0.22	-3.25	-1.06	0.00
2024-06-13 23:28:15.675	-0.03	-0.21	-3.26	-0.84	0.00
2024-06-13 23:28:15.696	-0.03	-0.21	-3.27	-0.79	0.00
2024-06-13 23:28:15.717	-0.03	-0.22	-3.28	-0.65	0.00
2024-06-13 23:28:15.737	-0.04	-0.21	-3.29	-0.48	0.00
2024-06-13 23:28:15.758	-0.04	-0.21	-3.30	-0.47	0.00
2024-06-13 23:28:15.779	-0.05	-0.21	-3.30	-0.21	0.00
2024-06-13 23:28:15.800	-0.05	-0.21	-3.30	-0.16	0.00
2024-06-13 23:28:15.821	-0.05	-0.21	-3.30	-0.02	0.00
2024-06-13 23:28:15.841	-0.06	-0.21	-3.30	-0.02	0.00
2024-06-13 23:28:15.862	-0.06	-0.21	-3.29	0.26	0.00
2024-06-13 23:28:15.883	-0.07	-0.21	-3.27	0.31	0.00
2024-06-13 23:28:15.904	-0.07	-0.21	-3.26	0.70	0.00
2024-06-13 23:28:15.925	-0.08	-0.21	-3.25	0.62	0.00
2024-06-13 23:28:15.945	-0.08	-0.22	-3.23	0.75	0.00
2024-06-13 23:28:15.966	-0.08	-0.21	-3.21	0.62	0.00
2024-06-13 23:28:15.987	-0.09	-0.21	-3.20	0.89	0.00
2024-06-13 23:28:16.008	-0.09	-0.21	-3.18	0.92	0.00
2024-06-13 23:28:16.029	-0.10	-0.21	-3.16	0.92	0.00
2024-06-13 23:28:16.049	-0.10	-0.21	-3.14	0.78	0.00
2024-06-13 23:28:16.070	-0.10	-0.21	-3.13	0.91	0.00
2024-06-13 23:28:16.091	-0.11	-0.21	-3.11	0.79	0.00
2024-06-13 23:28:16.112	-0.11	-0.21	-3.10	0.91	0.00
2024-06-13 23:28:16.132	-0.12	-0.21	-3.08	0.65	0.00
2024-06-13 23:28:16.153	-0.12	-0.21	-3.08	0.62	0.00
2024-06-13 23:28:16.174	-0.13	-0.21	-3.07	0.48	0.00
2024-06-13 23:28:16.195	-0.13	-0.21	-3.06	0.46	0.00
2024-06-13 23:28:16.216	-0.13	-0.21	-3.06	0.34	0.00
2024-06-13 23:28:16.236	-0.14	-0.21	-3.06	0.17	0.00
2024-06-13 23:28:16.257	-0.14	-0.21	-3.06	0.03	0.00
2024-06-13 23:28:16.278	-0.15	-0.21	-3.06	0.01	0.00
2024-06-13 23:28:16.299	-0.15	-0.21	-3.06	0.00	0.00
2024-06-13 23:28:16.320	-0.15	-0.21	-3.07	-0.27	0.00
2024-06-13 23:28:16.340	-0.16	-0.21	-3.08	-0.31	0.00
2024-06-13 23:28:16.361	-0.16	-0.22	-3.09	-0.43	0.00
2024-06-13 23:28:16.381	-0.17	-0.21	-3.11	-0.73	0.00
2024-06-13 23:28:16.402	-0.17	-0.21	-3.12	-0.63	0.00
2024-06-13 23:28:16.423	-0.18	-0.21	-3.14	-0.74	0.00
2024-06-13 23:28:16.444	-0.18	-0.21	-3.15	-0.77	0.00
2024-06-13 23:28:16.465	-0.18	-0.21	-3.17	-0.77	0.00
2024-06-13 23:28:16.485	-0.19	-0.22	-3.18	-0.77	0.00
2024-06-13 23:28:16.506	-0.19	-0.21	-3.20	-0.78	0.00
2024-06-13 23:28:16.527	-0.20	-0.21	-3.21	-0.75	0.00
2024-06-13 23:28:16.548	-0.20	-0.21	-3.23	-0.76	0.00
2024-06-13 23:28:16.569	-0.20	-0.20	-3.23	-0.64	0.00
2024-06-13 23:28:16.590	0.00	-0.06	-3.21	-0.23	0.00
2024-06-13 23:28:16.610	0.01	8.73	-3.19	0.62	0.00
2024-06-13 23:28:16.631	0.01	1.39	-3.15	1.27	0.00
2024-06-13 23:28:16.651	0.02	0.45	-3.10	1.93	0.00
2024-06-13 23:28:16.673	0.03	0.35	-3.07	2.12	0.00
2024-06-13 23:28:16.694	0.03	0.32	-3.03	1.88	0.00
2024-06-13 23:28:16.715	0.04	0.31	-3.00	1.71	0.00
2024-06-13 23:28:16.735	0.04	0.31	-2.97	1.55	0.00
2024-06-13 23:28:16.756	0.05	0.32	-2.95	1.54	0.00
2024-06-13 23:28:16.777	0.06	0.32	-2.93	1.27	0.00
2024-06-13 23:28:16.798	0.06	0.31	-2.92	0.83	0.00
2024-06-13 23:28:16.818	0.07	0.32	-2.91	0.77	0.00
2024-06-13 23:28:16.839	0.08	0.32	-2.91	0.37	0.00
2024-06-13 23:28:16.860	0.08	0.31	-2.91	0.18	0.00
2024-06-13 23:28:16.881	0.09	0.32	-2.91	0.03	0.00
2024-06-13 23:28:16.901	0.09	0.31	-2.92	-0.26	0.00
2024-06-13 23:28:16.922	0.10	0.32	-2.94	-0.56	0.00
2024-06-13 23:28:16.942	0.11	0.31	-2.97	-0.88	0.00
2024-06-13 23:28:16.964	0.11	0.32	-2.99	-1.18	0.00
2024-06-13 23:28:16.984	0.12	0.31	-3.02	-1.22	0.00
2024-06-13 23:28:17.005	0.13	0.32	-3.05	-1.36	0.00
2024-06-13 23:28:17.026	0.13	0.31	-3.09	-1.64	0.00
2024-06-13 23:28:17.047	0.14	0.32	-3.13	-1.82	0.00
2024-06-13 23:28:17.067	0.14	0.32	-3.16	-1.84	0.00
2024-06-13 23:28:17.088	0.15	0.31	-3.20	-1.84	0.00
2024-06-13 23:28:17.109	0.16	0.32	-3.24	-1.83	0.00
2024-06-13 23:28:17.130	0.16	0.32	-3.27	-1.84	0.00
2024-06-13 23:28:17.151	0.17	0.32	-3.31	-1.86	0.00
2024-06-13 23:28:17.171	0.18	0.32	-3.34	-1.70	0.00
2024-06-13 23:28:17.192	0.18	0.31	-3.36	-1.41	0.00
2024-06-13 23:28:17.213	0.19	0.32	-3.39	-1.39	0.00
2024-06-13 23:28:17.233	0.19	0.32	-3.40	-1.12	0.00
2024-06-13 23:28:17.254	0.20	0.31	-3.42	-0.95	0.00
2024-06-13 23:28:17.275	0.20	0.31	-3.45	-0.65	0.00
2024-06-13 23:28:17.296	0.20	0.08	-3.47	-1.42	0.00
2024-06-13 23:28:17.317	0.20	0.02	-3.50	-1.43	0.00
2024-06-13 23:28:17.337	0.20	-0.01	-3.52	-1.41	0.00
2024-06-13 23:28:17.358	0.20	-0.00	-3.53	-1.00	0.00
2024-06-13 23:28:17.379	0.20	-0.00	-3.53	-0.54	0.00
2024-06-13 23:28:17.400	0.20	-0.00	-3.53	-0.21	0.00
2024-06-13 23:28:17.421	0.20	-0.00	-3.52	-0.03	0.00
2024-06-13 23:28:17.441	0.20	-0.00	-3.50	0.53	0.00
2024-06-13 23:28:17.462	0.20	-0.00	-3.48	0.87	0.00
2024-06-13 23:28:17.483	0.20	-0.00	-3.45	1.17	0.00
2024-06-13 23:28:17.504	0.20	-0.00	-3.41	1.48	0.00
2024-06-13 23:28:17.524	0.20	-0.00	-3.37	1.93	0.00
2024-06-13 23:28:17.545	0.20	-0.00	-3.33	1.98	0.00
2024-06-13 23:28:17.566	0.20	-0.00	-3.28	2.26	0.00
2024-06-13 23:28:17.587	0.20	-0.00	-3.23	2.30	0.00
2024-06-13 23:28:17.608	0.20	-0.00	-3.17	2.43	0.00
2024-06-13 23:28:17.628	0.20	-0.00	-3.10	2.71	0.00
2024-06-13 23:28:17.649	0.20	-0.00	-3.03	3.56	0.00
2024-06-13 23:28:17.670	0.20	-0.00	-2.94	3.80	0.00
2024-06-13 23:28:17.691	0.20	-0.00	-2.86	4.10	0.00
2024-06-13 23:28:17.711	0.20	-0.00	-2.77	4.27	0.00
2024-06-13 23:28:17.732	0.20	-0.00	-2.69	4.30	0.00
2024-06-13 23:28:17.753	0.20	-0.00	-2.61	3.90	0.00
2024-06-13 23:28:17.774	0.20	-0.00	-2.53	4.11	0.00
2024-06-13 23:28:17.794	0.00	-0.00	-2.44	4.13	0.00
2024-06-13 23:28:17.815	0.00	-8.69	-2.35	4.27	0.00
2024-06-13 23:28:17.836	0.00	-1.18	-2.27	4.30	0.00
2024-06-13 23:28:17.857	0.00	-0.16	-2.18	4.29	0.00
2024-06-13 23:28:17.877	0.00	-0.02	-2.10	4.28	0.00
2024-06-13 23:28:17.898	0.00	-0.00	-2.01	4.44	0.00
2024-06-13 23:28:17.919	0.00	-0.00	-1.92	4.32	0.00
2024-06-13 23:28:17.940	0.00	-0.00	-1.84	4.30	0.00
2024-06-13 23:28:17.960	0.00	-0.00	-1.77	3.90	0.00
2024-06-13 23:28:17.981	0.00	-0.00	-1.69	3.70	0.00
2024-06-13 23:28:18.002	0.00	-0.00	-1.62	3.83	0.00
2024-06-13 23:28:18.023	0.00	-0.00	-1.55	3.70	0.00
2024-06-13 23:28:18.043	0.00	-0.00	-1.47	3.68	0.00
2024-06-13 23:28:18.064	0.00	-0.00	-1.40	3.68	0.00
2024-06-13 23:28:18.085	0.00	-0.00	-1.33	3.55	0.00
2024-06-13 23:28:18.106	0.00	-0.00	-1.26	3.53	0.00
2024-06-13 23:28:18.126	0.00	-0.00	-1.20	3.40	0.00
2024-06-13 23:28:18.147	0.00	-0.00	-1.14	3.25	0.00
2024-06-13 23:28:18.168	0.00	-0.00	-1.08	3.22	0.00
2024-06-13 23:28:18.189	0.00	-0.00	-1.02	2.83	0.00
2024-06-13 23:28:18.209	0.00	-0.00	-0.98	2.77	0.00
2024-06-13 23:28:18.230	0.00	-0.00	-0.92	2.63	0.00
2024-06-13 23:28:18.251	0.00	-0.00	-0.88	2.48	0.00
2024-06-13 23:28:18.272	0.00	-0.00	-0.84	2.32	0.00
2024-06-13 23:28:18.292	0.00	-0.00	-0.80	2.18	0.00
2024-06-13 23:28:18.313	0.00	-0.00	-0.76	1.88	0.00
