2024-06-13 23:36:58.266	0.01	-0.04	-0.01	-0.17	-1.49
2024-06-13 23:36:58.289	0.00	-0.07	-0.01	-0.02	-0.75
2024-06-13 23:36:58.304	0.00	-0.12	-0.00	-0.00	-0.50
2024-06-13 23:36:58.333	-0.00	-0.14	0.00	0.26	0.88
2024-06-13 23:36:58.350	-0.01	-0.16	0.01	0.30	1.36
2024-06-13 23:36:58.374	-0.01	-0.17	0.02	0.44	2.42
2024-06-13 23:36:58.396	-0.01	-0.14	0.02	0.19	1.12
2024-06-13 23:36:58.406	-0.01	-0.12	0.02	0.17	1.05
2024-06-13 23:36:58.434	-0.01	-0.08	0.02	0.02	0.39
2024-06-13 23:36:58.457	-0.01	-0.04	0.01	-0.13	-0.63
2024-06-13 23:36:58.479	-0.01	-0.03	0.00	-0.29	-1.85
2024-06-13 23:36:58.491	-0.01	-0.02	0.00	-0.31	-1.93
2024-06-13 23:36:58.518	-0.02	-0.03	0.00	-0.17	-1.22
2024-06-13 23:36:58.536	-0.02	-0.09	0.00	-0.02	-0.60
2024-06-13 23:36:58.556	-0.02	-0.11	0.01	-0.00	-0.29
2024-06-13 23:36:58.583	-0.03	-0.14	0.01	0.25	1.03
2024-06-13 23:36:58.600	-0.03	-0.15	0.02	0.30	1.60
2024-06-13 23:36:58.623	-0.03	-0.15	0.03	0.44	2.71
2024-06-13 23:36:58.645	-0.03	-0.13	0.03	0.19	1.38
2024-06-13 23:36:58.658	-0.03	-0.09	0.03	0.16	1.29
2024-06-13 23:36:58.681	-0.03	-0.05	0.03	0.03	0.79
2024-06-13 23:36:58.706	-0.03	0.00	0.02	-0.13	-0.25
2024-06-13 23:36:58.729	-0.03	0.01	0.01	-0.42	-2.22
2024-06-13 23:36:58.745	-0.03	0.03	0.00	-0.32	-1.93
2024-06-13 23:36:58.762	-0.03	0.03	0.00	-0.31	-1.87
2024-06-13 23:36:58.785	-0.03	-0.02	0.00	-0.17	-1.27
2024-06-13 23:36:58.808	-0.04	-0.08	0.01	-0.03	-0.39
2024-06-13 23:36:58.832	-0.04	-0.10	0.02	0.26	1.49
2024-06-13 23:36:58.850	-0.04	-0.13	0.02	0.43	2.35
2024-06-13 23:36:58.868	-0.04	-0.13	0.03	0.32	2.09
2024-06-13 23:36:58.891	-0.04	-0.10	0.03	0.18	1.38
2024-06-13 23:36:58.911	-0.04	-0.04	0.03	0.15	1.40
2024-06-13 23:36:58.935	-0.04	-0.01	0.03	0.02	0.82
2024-06-13 23:36:58.958	-0.04	0.02	0.02	-0.26	-0.97
2024-06-13 23:36:58.972	-0.04	0.05	0.01	-0.30	-1.41
2024-06-13 23:36:58.997	-0.04	0.06	0.00	-0.44	-2.48
2024-06-13 23:36:59.015	-0.04	0.04	-0.00	-0.32	-1.91
2024-06-13 23:36:59.037	-0.04	0.01	-0.00	-0.18	-1.22
2024-06-13 23:36:59.058	-0.04	-0.04	0.00	-0.02	-0.52
2024-06-13 23:36:59.080	-0.05	-0.08	0.01	0.13	0.49
2024-06-13 23:36:59.101	-0.05	-0.11	0.02	0.29	1.62
2024-06-13 23:36:59.121	-0.05	-0.12	0.02	0.44	2.43
2024-06-13 23:36:59.136	-0.05	-0.10	0.03	0.33	2.23
2024-06-13 23:36:59.161	-0.05	-0.07	0.03	0.18	1.51
2024-06-13 23:36:59.183	-0.05	-0.01	0.02	0.03	0.55
2024-06-13 23:36:59.204	-0.05	0.02	0.02	-0.14	-0.29
2024-06-13 23:36:59.225	-0.05	0.06	0.01	-0.28	-1.25
2024-06-13 23:36:59.247	-0.05	0.07	0.00	-0.44	-2.46
2024-06-13 23:36:59.265	-0.05	0.06	-0.00	-0.33	-1.92
2024-06-13 23:36:59.287	-0.05	0.03	-0.00	-0.17	-1.10
2024-06-13 23:36:59.307	-0.05	-0.02	-0.00	-0.16	-1.21
2024-06-13 23:36:59.328	-0.05	-0.05	0.00	-0.02	-0.60
2024-06-13 23:36:59.352	-0.05	-0.08	0.01	0.26	1.21
2024-06-13 23:36:59.371	-0.05	-0.11	0.02	0.44	2.46
2024-06-13 23:36:59.388	-0.06	-0.12	0.03	0.45	2.78
2024-06-13 23:36:59.409	-0.06	-0.08	0.03	0.33	2.28
2024-06-13 23:36:59.434	-0.06	-0.02	0.03	0.04	0.86
2024-06-13 23:36:59.448	-0.05	0.02	0.02	0.00	0.49
2024-06-13 23:36:59.476	-0.05	0.06	0.01	-0.26	-1.16
2024-06-13 23:36:59.498	-0.05	0.09	-0.00	-0.58	-3.19
2024-06-13 23:36:59.513	-0.05	0.10	-0.01	-0.47	-2.91
2024-06-13 23:36:59.536	-0.05	0.06	-0.01	-0.32	-2.17
2024-06-13 23:36:59.559	-0.05	-0.01	-0.00	-0.04	-0.53
2024-06-13 23:36:59.577	-0.05	-0.06	0.00	0.12	0.17
2024-06-13 23:36:59.599	-0.06	-0.10	0.01	0.28	1.23
2024-06-13 23:36:59.623	-0.06	-0.12	0.02	0.57	3.16
2024-06-13 23:36:59.640	-0.06	-0.10	0.03	0.33	2.20
2024-06-13 23:36:59.655	-0.06	-0.08	0.03	0.33	2.21
2024-06-13 23:36:59.684	-0.06	-0.03	0.02	0.04	0.50
2024-06-13 23:36:59.703	-0.06	0.04	0.01	-0.13	-0.52
2024-06-13 23:36:59.725	-0.05	0.07	0.00	-0.41	-2.31
2024-06-13 23:36:59.739	-0.05	0.09	-0.00	-0.45	-2.48
2024-06-13 23:36:59.762	-0.05	0.07	-0.00	-0.46	-2.60
2024-06-13 23:36:59.789	-0.05	0.01	-0.00	-0.07	-0.65
2024-06-13 23:36:59.802	-0.06	-0.04	-0.00	-0.01	-0.46
2024-06-13 23:36:59.828	-0.06	-0.07	0.01	0.13	0.46
2024-06-13 23:36:59.851	-0.06	-0.10	0.02	0.41	2.27
